"","state","year","expansion","gender","age","number"
"3359","New Mexico",2018,"Adopted","female","4554",30961
"3360","New Mexico",2018,"Adopted","female","5564",33180
"3361","New York",2018,"Adopted","male","u6",299052
"3362","New York",2018,"Adopted","male","617",601616
"3363","New York",2018,"Adopted","male","1824",210109
"3364","New York",2018,"Adopted","male","2534",260224
"3365","New York",2018,"Adopted","male","3544",232279
"3366","New York",2018,"Adopted","male","4554",242647
"3367","New York",2018,"Adopted","male","5564",237534
"3368","New York",2018,"Adopted","female","u6",295729
"3369","New York",2018,"Adopted","female","617",589564
"3370","New York",2018,"Adopted","female","1824",243193
"3371","New York",2018,"Adopted","female","2534",331635
"3372","New York",2018,"Adopted","female","3544",303915
"3373","New York",2018,"Adopted","female","4554",288249
"3374","New York",2018,"Adopted","female","5564",306563
"3375","North Carolina",2018,"Adopted","male","u6",170939
"3376","North Carolina",2018,"Adopted","male","617",348843
"3377","North Carolina",2018,"Adopted","male","1824",45293
"3378","North Carolina",2018,"Adopted","male","2534",45154
"3379","North Carolina",2018,"Adopted","male","3544",45239
"3380","North Carolina",2018,"Adopted","male","4554",47171
"3381","North Carolina",2018,"Adopted","male","5564",59135
"3382","North Carolina",2018,"Adopted","female","u6",167701
"3383","North Carolina",2018,"Adopted","female","617",328589
"3384","North Carolina",2018,"Adopted","female","1824",72629
"3385","North Carolina",2018,"Adopted","female","2534",92372
"3386","North Carolina",2018,"Adopted","female","3544",77781
"3387","North Carolina",2018,"Adopted","female","4554",69181
"3388","North Carolina",2018,"Adopted","female","5564",81554
"3389","North Dakota",2018,"Adopted","male","u6",8041
"3390","North Dakota",2018,"Adopted","male","617",12834
"3391","North Dakota",2018,"Adopted","male","1824",2345
"3392","North Dakota",2018,"Adopted","male","2534",3330
"3393","North Dakota",2018,"Adopted","male","3544",3673
"3394","North Dakota",2018,"Adopted","male","4554",2567
"3395","North Dakota",2018,"Adopted","male","5564",2503
"3396","North Dakota",2018,"Adopted","female","u6",7299
"3397","North Dakota",2018,"Adopted","female","617",9839
"3398","North Dakota",2018,"Adopted","female","1824",4351
"3399","North Dakota",2018,"Adopted","female","2534",7213
"3400","North Dakota",2018,"Adopted","female","3544",3548
"3401","North Dakota",2018,"Adopted","female","4554",3025
"3402","North Dakota",2018,"Adopted","female","5564",3538
"3403","Ohio",2018,"Adopted","male","u6",175818
"3404","Ohio",2018,"Adopted","male","617",339797
"3405","Ohio",2018,"Adopted","male","1824",72745
"3406","Ohio",2018,"Adopted","male","2534",109628
"3407","Ohio",2018,"Adopted","male","3544",102167
"3408","Ohio",2018,"Adopted","male","4554",92613
"3409","Ohio",2018,"Adopted","male","5564",106645
"3410","Ohio",2018,"Adopted","female","u6",173830
"3411","Ohio",2018,"Adopted","female","617",318238
"3412","Ohio",2018,"Adopted","female","1824",120504
"3413","Ohio",2018,"Adopted","female","2534",182030
"3414","Ohio",2018,"Adopted","female","3544",149500
"3415","Ohio",2018,"Adopted","female","4554",123765
"3416","Ohio",2018,"Adopted","female","5564",132189
"3417","Oklahoma",2018,"Adopted","male","u6",78875
"3418","Oklahoma",2018,"Adopted","male","617",131994
"3419","Oklahoma",2018,"Adopted","male","1824",12119
"3420","Oklahoma",2018,"Adopted","male","2534",18620
"3421","Oklahoma",2018,"Adopted","male","3544",15606
"3422","Oklahoma",2018,"Adopted","male","4554",14967
"3423","Oklahoma",2018,"Adopted","male","5564",17986
"3424","Oklahoma",2018,"Adopted","female","u6",73625
"3425","Oklahoma",2018,"Adopted","female","617",137374
"3426","Oklahoma",2018,"Adopted","female","1824",20891
"3427","Oklahoma",2018,"Adopted","female","2534",30605
"3428","Oklahoma",2018,"Adopted","female","3544",22807
"3429","Oklahoma",2018,"Adopted","female","4554",19451
"3430","Oklahoma",2018,"Adopted","female","5564",25140
"3431","Oregon",2018,"Adopted","male","u6",61356
"3432","Oregon",2018,"Adopted","male","617",127543
"3433","Oregon",2018,"Adopted","male","1824",36839
"3434","Oregon",2018,"Adopted","male","2534",46536
"3435","Oregon",2018,"Adopted","male","3544",41364
"3436","Oregon",2018,"Adopted","male","4554",35269
"3437","Oregon",2018,"Adopted","male","5564",44668
"3438","Oregon",2018,"Adopted","female","u6",60841
"3439","Oregon",2018,"Adopted","female","617",124024
"3440","Oregon",2018,"Adopted","female","1824",39363
"3441","Oregon",2018,"Adopted","female","2534",65384
"3442","Oregon",2018,"Adopted","female","3544",51938
"3443","Oregon",2018,"Adopted","female","4554",44108
"3444","Oregon",2018,"Adopted","female","5564",53471
"3445","Pennsylvania",2018,"Adopted","male","u6",177568
"3446","Pennsylvania",2018,"Adopted","male","617",363819
"3447","Pennsylvania",2018,"Adopted","male","1824",89548
"3448","Pennsylvania",2018,"Adopted","male","2534",115530
"3449","Pennsylvania",2018,"Adopted","male","3544",96268
"3450","Pennsylvania",2018,"Adopted","male","4554",101933
"3451","Pennsylvania",2018,"Adopted","male","5564",123597
"3452","Pennsylvania",2018,"Adopted","female","u6",166848
"3453","Pennsylvania",2018,"Adopted","female","617",350317
"3454","Pennsylvania",2018,"Adopted","female","1824",115714
"3455","Pennsylvania",2018,"Adopted","female","2534",169734
"3456","Pennsylvania",2018,"Adopted","female","3544",140237
"3457","Pennsylvania",2018,"Adopted","female","4554",134494
"3458","Pennsylvania",2018,"Adopted","female","5564",136183
"3459","Rhode Island",2018,"Adopted","male","u6",15634
"3460","Rhode Island",2018,"Adopted","male","617",29128
"3461","Rhode Island",2018,"Adopted","male","1824",9227
"3462","Rhode Island",2018,"Adopted","male","2534",14875
"3463","Rhode Island",2018,"Adopted","male","3544",10281
"3464","Rhode Island",2018,"Adopted","male","4554",11989
"3465","Rhode Island",2018,"Adopted","male","5564",13338
"3466","Rhode Island",2018,"Adopted","female","u6",14461
"3467","Rhode Island",2018,"Adopted","female","617",25750
"3468","Rhode Island",2018,"Adopted","female","1824",10897
"3469","Rhode Island",2018,"Adopted","female","2534",17862
"3470","Rhode Island",2018,"Adopted","female","3544",14291
"3471","Rhode Island",2018,"Adopted","female","4554",13581
"3472","Rhode Island",2018,"Adopted","female","5564",12985
"3473","South Carolina",2018,"Not Adopted","male","u6",88821
"3474","South Carolina",2018,"Not Adopted","male","617",174348
"3475","South Carolina",2018,"Not Adopted","male","1824",21116
"3476","South Carolina",2018,"Not Adopted","male","2534",21301
"3477","South Carolina",2018,"Not Adopted","male","3544",26427
"3478","South Carolina",2018,"Not Adopted","male","4554",23839
"3479","South Carolina",2018,"Not Adopted","male","5564",38451
"3480","South Carolina",2018,"Not Adopted","female","u6",81237
"3481","South Carolina",2018,"Not Adopted","female","617",171404
"3482","South Carolina",2018,"Not Adopted","female","1824",41046
"3483","South Carolina",2018,"Not Adopted","female","2534",59755
"3484","South Carolina",2018,"Not Adopted","female","3544",47012
"3485","South Carolina",2018,"Not Adopted","female","4554",34778
"3486","South Carolina",2018,"Not Adopted","female","5564",45361
"3487","South Dakota",2018,"Adopted","male","u6",14895
"3488","South Dakota",2018,"Adopted","male","617",22891
"3489","South Dakota",2018,"Adopted","male","1824",2557
"3490","South Dakota",2018,"Adopted","male","2534",2654
"3491","South Dakota",2018,"Adopted","male","3544",2970
"3492","South Dakota",2018,"Adopted","male","4554",3483
"3493","South Dakota",2018,"Adopted","male","5564",3554
"3494","South Dakota",2018,"Adopted","female","u6",10675
"3495","South Dakota",2018,"Adopted","female","617",19987
"3496","South Dakota",2018,"Adopted","female","1824",4355
"3497","South Dakota",2018,"Adopted","female","2534",5135
"3498","South Dakota",2018,"Adopted","female","3544",4636
"3499","South Dakota",2018,"Adopted","female","4554",3140
"3500","South Dakota",2018,"Adopted","female","5564",5249
"3501","Tennessee",2018,"Not Adopted","male","u6",120382
"3502","Tennessee",2018,"Not Adopted","male","617",222873
"3503","Tennessee",2018,"Not Adopted","male","1824",33775
"3504","Tennessee",2018,"Not Adopted","male","2534",36452
"3505","Tennessee",2018,"Not Adopted","male","3544",40952
"3506","Tennessee",2018,"Not Adopted","male","4554",43644
"3507","Tennessee",2018,"Not Adopted","male","5564",49452
"3508","Tennessee",2018,"Not Adopted","female","u6",122956
"3509","Tennessee",2018,"Not Adopted","female","617",214437
"3510","Tennessee",2018,"Not Adopted","female","1824",62163
"3511","Tennessee",2018,"Not Adopted","female","2534",92410
"3512","Tennessee",2018,"Not Adopted","female","3544",73499
"3513","Tennessee",2018,"Not Adopted","female","4554",56076
"3514","Tennessee",2018,"Not Adopted","female","5564",66267
"3515","Texas",2018,"Not Adopted","male","u6",542925
"3516","Texas",2018,"Not Adopted","male","617",980328
"3517","Texas",2018,"Not Adopted","male","1824",79541
"3518","Texas",2018,"Not Adopted","male","2534",108743
"3519","Texas",2018,"Not Adopted","male","3544",99162
"3520","Texas",2018,"Not Adopted","male","4554",103060
"3521","Texas",2018,"Not Adopted","male","5564",133297
"3522","Texas",2018,"Not Adopted","female","u6",533073
"3523","Texas",2018,"Not Adopted","female","617",963394
"3524","Texas",2018,"Not Adopted","female","1824",127967
"3525","Texas",2018,"Not Adopted","female","2534",173786
"3526","Texas",2018,"Not Adopted","female","3544",153407
"3527","Texas",2018,"Not Adopted","female","4554",132594
"3528","Texas",2018,"Not Adopted","female","5564",173269
"3529","Utah",2018,"Adopted","male","u6",33326
"3530","Utah",2018,"Adopted","male","617",59498
"3531","Utah",2018,"Adopted","male","1824",6819
"3532","Utah",2018,"Adopted","male","2534",11769
"3533","Utah",2018,"Adopted","male","3544",11145
"3534","Utah",2018,"Adopted","male","4554",8916
"3535","Utah",2018,"Adopted","male","5564",8548
"3536","Utah",2018,"Adopted","female","u6",30140
"3537","Utah",2018,"Adopted","female","617",51740
"3538","Utah",2018,"Adopted","female","1824",10060
"3539","Utah",2018,"Adopted","female","2534",19326
"3540","Utah",2018,"Adopted","female","3544",18787
"3541","Utah",2018,"Adopted","female","4554",8845
"3542","Utah",2018,"Adopted","female","5564",13893
"3543","Vermont",2018,"Adopted","male","u6",7009
"3544","Vermont",2018,"Adopted","male","617",19319
"3545","Vermont",2018,"Adopted","male","1824",5181
"3546","Vermont",2018,"Adopted","male","2534",7799
"3547","Vermont",2018,"Adopted","male","3544",6418
"3548","Vermont",2018,"Adopted","male","4554",6687
"3549","Vermont",2018,"Adopted","male","5564",8600
"3550","Vermont",2018,"Adopted","female","u6",6252
"3551","Vermont",2018,"Adopted","female","617",17094
"3552","Vermont",2018,"Adopted","female","1824",5893
"3553","Vermont",2018,"Adopted","female","2534",8465
"3554","Vermont",2018,"Adopted","female","3544",7578
"3555","Vermont",2018,"Adopted","female","4554",9177
"3556","Vermont",2018,"Adopted","female","5564",9454
"3557","Virginia",2018,"Adopted","male","u6",93541
"3558","Virginia",2018,"Adopted","male","617",179357
"3559","Virginia",2018,"Adopted","male","1824",20342
"3560","Virginia",2018,"Adopted","male","2534",25808
"3561","Virginia",2018,"Adopted","male","3544",24577
"3562","Virginia",2018,"Adopted","male","4554",24622
"3563","Virginia",2018,"Adopted","male","5564",30674
"3564","Virginia",2018,"Adopted","female","u6",92231
"3565","Virginia",2018,"Adopted","female","617",173908
"3566","Virginia",2018,"Adopted","female","1824",35953
"3567","Virginia",2018,"Adopted","female","2534",60889
"3568","Virginia",2018,"Adopted","female","3544",50214
"3569","Virginia",2018,"Adopted","female","4554",35644
"3570","Virginia",2018,"Adopted","female","5564",40261
"3571","Washington",2018,"Adopted","male","u6",119993
"3572","Washington",2018,"Adopted","male","617",236406
"3573","Washington",2018,"Adopted","male","1824",55497
"3574","Washington",2018,"Adopted","male","2534",80502
"3575","Washington",2018,"Adopted","male","3544",64709
"3576","Washington",2018,"Adopted","male","4554",57806
"3577","Washington",2018,"Adopted","male","5564",62029
"3578","Washington",2018,"Adopted","female","u6",111386
"3579","Washington",2018,"Adopted","female","617",226523
"3580","Washington",2018,"Adopted","female","1824",76336
"3581","Washington",2018,"Adopted","female","2534",104057
"3582","Washington",2018,"Adopted","female","3544",77917
"3583","Washington",2018,"Adopted","female","4554",66218
"3584","Washington",2018,"Adopted","female","5564",71656
"3585","West Virginia",2018,"Adopted","male","u6",31489
"3586","West Virginia",2018,"Adopted","male","617",63618
"3587","West Virginia",2018,"Adopted","male","1824",13994
"3588","West Virginia",2018,"Adopted","male","2534",19813
"3589","West Virginia",2018,"Adopted","male","3544",26029
"3590","West Virginia",2018,"Adopted","male","4554",20385
"3591","West Virginia",2018,"Adopted","male","5564",24578
"3592","West Virginia",2018,"Adopted","female","u6",28317
"3593","West Virginia",2018,"Adopted","female","617",59575
"3594","West Virginia",2018,"Adopted","female","1824",19162
"3595","West Virginia",2018,"Adopted","female","2534",30882
"3596","West Virginia",2018,"Adopted","female","3544",30504
"3597","West Virginia",2018,"Adopted","female","4554",26318
"3598","West Virginia",2018,"Adopted","female","5564",29280
"3599","Wisconsin",2018,"Not Adopted","male","u6",68973
"3600","Wisconsin",2018,"Not Adopted","male","617",146022
"3601","Wisconsin",2018,"Not Adopted","male","1824",26759
"3602","Wisconsin",2018,"Not Adopted","male","2534",36306
"3603","Wisconsin",2018,"Not Adopted","male","3544",35677
"3604","Wisconsin",2018,"Not Adopted","male","4554",38855
"3605","Wisconsin",2018,"Not Adopted","male","5564",44852
"3606","Wisconsin",2018,"Not Adopted","female","u6",70029
"3607","Wisconsin",2018,"Not Adopted","female","617",133441
"3608","Wisconsin",2018,"Not Adopted","female","1824",40942
"3609","Wisconsin",2018,"Not Adopted","female","2534",62030
"3610","Wisconsin",2018,"Not Adopted","female","3544",50220
"3611","Wisconsin",2018,"Not Adopted","female","4554",46180
"3612","Wisconsin",2018,"Not Adopted","female","5564",50912
"3613","Wyoming",2018,"Not Adopted","male","u6",5638
"3614","Wyoming",2018,"Not Adopted","male","617",9795
"3615","Wyoming",2018,"Not Adopted","male","1824",922
"3616","Wyoming",2018,"Not Adopted","male","2534",2660
"3617","Wyoming",2018,"Not Adopted","male","3544",1784
"3618","Wyoming",2018,"Not Adopted","male","4554",1250
"3619","Wyoming",2018,"Not Adopted","male","5564",1887
"3620","Wyoming",2018,"Not Adopted","female","u6",5523
"3621","Wyoming",2018,"Not Adopted","female","617",8540
"3622","Wyoming",2018,"Not Adopted","female","1824",2054
"3623","Wyoming",2018,"Not Adopted","female","2534",3142
"3624","Wyoming",2018,"Not Adopted","female","3544",2053
"3625","Wyoming",2018,"Not Adopted","female","4554",1690
"3626","Wyoming",2018,"Not Adopted","female","5564",3308
"3627","Puerto Rico",2018,"","male","u6",57095
"3628","Puerto Rico",2018,"","male","617",145342
"3629","Puerto Rico",2018,"","male","1824",67710
"3630","Puerto Rico",2018,"","male","2534",72139
"3631","Puerto Rico",2018,"","male","3544",73671
"3632","Puerto Rico",2018,"","male","4554",79017
"3633","Puerto Rico",2018,"","male","5564",78724
"3634","Puerto Rico",2018,"","female","u6",51014
"3635","Puerto Rico",2018,"","female","617",136658
"3636","Puerto Rico",2018,"","female","1824",83585
"3637","Puerto Rico",2018,"","female","2534",98184
"3638","Puerto Rico",2018,"","female","3544",96480
"3639","Puerto Rico",2018,"","female","4554",93446
"3640","Puerto Rico",2018,"","female","5564",104385
"3641","Alabama",2019,"Not Adopted","male","u6",88825
"3642","Alabama",2019,"Not Adopted","male","617",171299
"3643","Alabama",2019,"Not Adopted","male","1824",14102
"3644","Alabama",2019,"Not Adopted","male","2534",16255
"3645","Alabama",2019,"Not Adopted","male","3544",23032
"3646","Alabama",2019,"Not Adopted","male","4554",26025
"3647","Alabama",2019,"Not Adopted","male","5564",36957
"3648","Alabama",2019,"Not Adopted","female","u6",86023
"3649","Alabama",2019,"Not Adopted","female","617",162897
"3650","Alabama",2019,"Not Adopted","female","1824",29775
